"","year","biomass","control.rule","sim"
"696",2028,33478.5944153923,"base",8470
"697",2029,31783.9553042817,"base",8470
"698",2030,30175.3107918684,"base",8470
"699",2031,48994.1812029968,"base",8470
"700",2032,53008.0482204067,"base",8470
"701",2033,36865.9218544337,"base",8470
"702",2034,28510.7463957649,"base",8470
"703",2035,30193.7424523235,"base",8470
"704",2036,33452.1079354114,"base",8470
"705",2037,30571.7064611885,"base",8470
"706",2038,22443.9932649535,"base",8470
"707",2039,26401.0447741678,"base",8470
"708",2040,28366.2498722737,"base",8470
"709",2041,32079.187852424,"base",8470
"710",2042,28228.7049563108,"base",8470
"711",2043,29846.5894046609,"base",8470
"712",2044,27165.9960415792,"base",8470
"713",2045,22720.2228734348,"base",8470
"714",2046,18728.9239988359,"base",8470
"715",2047,20606.0100847309,"base",8470
"716",2048,19899.5098062918,"base",8470
"717",2049,21108.3894432065,"base",8470
"718",2050,21231.5794621148,"base",8470
"719",2051,19073.970945507,"base",8470
"720",2052,17830.3674602642,"base",8470
"721",2023,16778.7937793813,"base",8049
"722",2024,15381.798482394,"base",8049
"723",2025,13148.9233905979,"base",8049
"724",2026,11529.1196679096,"base",8049
"725",2027,9781.76755566932,"base",8049
"726",2028,7893.19420036121,"base",8049
"727",2029,11835.9025814878,"base",8049
"728",2030,14620.3904307807,"base",8049
"729",2031,17336.8483486379,"base",8049
"730",2032,16472.686949021,"base",8049
"731",2033,21817.0656613913,"base",8049
"732",2034,25387.0499472741,"base",8049
"733",2035,55496.7301525802,"base",8049
"734",2036,62688.7257175768,"base",8049
"735",2037,42433.9360011675,"base",8049
"736",2038,31129.6212861516,"base",8049
"737",2039,24204.426172004,"base",8049
"738",2040,23018.2638629893,"base",8049
"739",2041,23028.0939515302,"base",8049
"740",2042,32750.0947051353,"base",8049
"741",2043,34061.7839711906,"base",8049
"742",2044,27821.6604040121,"base",8049
"743",2045,21671.5064045463,"base",8049
"744",2046,15923.2423080247,"base",8049
"745",2047,11634.3772512004,"base",8049
"746",2048,8528.14466117169,"base",8049
"747",2049,5273.84567166219,"base",8049
"748",2050,3901.59924654592,"base",8049
"749",2051,4236.95892608335,"base",8049
"750",2052,4341.3583604092,"base",8049
"751",2023,23174.3587897891,"base",2218
"752",2024,24651.9930639034,"base",2218
"753",2025,24963.4761302116,"base",2218
"754",2026,25946.2955802303,"base",2218
"755",2027,24761.9658527181,"base",2218
"756",2028,23477.8472009496,"base",2218
"757",2029,27851.0113199204,"base",2218
"758",2030,33373.8201834542,"base",2218
"759",2031,32171.9061807307,"base",2218
"760",2032,32158.0135547687,"base",2218
"761",2033,31848.7111698204,"base",2218
"762",2034,34094.8547312649,"base",2218
"763",2035,33376.6074358249,"base",2218
"764",2036,26335.5048508017,"base",2218
"765",2037,24298.5811013772,"base",2218
"766",2038,23840.5985245567,"base",2218
"767",2039,20825.6397844167,"base",2218
"768",2040,19170.7301542563,"base",2218
"769",2041,19042.6779586773,"base",2218
"770",2042,20916.023083918,"base",2218
"771",2043,20154.4467675595,"base",2218
"772",2044,17040.8980752708,"base",2218
"773",2045,16374.9832559155,"base",2218
"774",2046,15954.9334706307,"base",2218
"775",2047,14647.3558521315,"base",2218
"776",2048,14307.4509109652,"base",2218
"777",2049,12522.3589321391,"base",2218
"778",2050,11328.6669713072,"base",2218
"779",2051,10445.5729690744,"base",2218
"780",2052,13501.9328763924,"base",2218
"781",2023,15551.4497613472,"base",9241
"782",2024,17195.9301381728,"base",9241
"783",2025,17741.2462187416,"base",9241
"784",2026,24519.8370432471,"base",9241
"785",2027,29567.9537814002,"base",9241
"786",2028,28334.0633182923,"base",9241
"787",2029,31008.9932736635,"base",9241
"788",2030,29177.228164501,"base",9241
"789",2031,22206.5947941972,"base",9241
"790",2032,20815.4520166975,"base",9241
"791",2033,141274.974779847,"base",9241
"792",2034,237936.149094165,"base",9241
"793",2035,206655.772340945,"base",9241
"794",2036,209844.539105751,"base",9241
"795",2037,188284.684223486,"base",9241
"796",2038,148956.135200617,"base",9241
"797",2039,136722.594173735,"base",9241
"798",2040,97987.8630458378,"base",9241
"799",2041,100675.806543951,"base",9241
"800",2042,96235.7417983837,"base",9241
"801",2043,68695.4155469229,"base",9241
"802",2044,50497.2593535901,"base",9241
"803",2045,37340.3481308792,"base",9241
"804",2046,25493.6168731097,"base",9241
"805",2047,20397.3897028217,"base",9241
"806",2048,12603.9946433962,"base",9241
"807",2049,10646.1531439458,"base",9241
"808",2050,0,"base",9241
"809",2051,0,"base",9241
"810",2052,0,"base",9241
"811",2023,21027.4500230689,"base",716
"812",2024,24141.3094899735,"base",716
"813",2025,25849.0309015349,"base",716
"814",2026,26341.2154395555,"base",716
"815",2027,24609.6516811133,"base",716
"816",2028,25554.2900557885,"base",716
"817",2029,22593.6264171251,"base",716
"818",2030,19926.6147001773,"base",716
"819",2031,46132.8832219663,"base",716
"820",2032,66747.5621398975,"base",716
"821",2033,71744.6173820335,"base",716
"822",2034,80948.7008149989,"base",716
"823",2035,71677.3728741902,"base",716
"824",2036,57954.4649961798,"base",716
"825",2037,63891.9016247046,"base",716
"826",2038,54426.8309968198,"base",716
"827",2039,69721.6893158607,"base",716
"828",2040,66885.3425378641,"base",716
"829",2041,57542.7207325218,"base",716
"830",2042,44966.2958870447,"base",716
"831",2043,34041.8083753076,"base",716
"832",2044,24453.7924387838,"base",716
"833",2045,22353.8170952909,"base",716
"834",2046,18207.9589634214,"base",716
"835",2047,16563.4388139255,"base",716
"836",2048,14778.3694197965,"base",716
"837",2049,13748.1532813344,"base",716
"838",2050,12586.1090750616,"base",716
"839",2051,11544.6293722762,"base",716
"840",2052,10010.6527503579,"base",716
"841",2023,17510.1598175103,"base",7338
"842",2024,20998.6863375433,"base",7338
"843",2025,22259.532280693,"base",7338
"844",2026,26571.5571207066,"base",7338
"845",2027,36319.5553665921,"base",7338
"846",2028,53634.6863043562,"base",7338
"847",2029,63638.6675599213,"base",7338
"848",2030,63578.099519951,"base",7338
"849",2031,57238.8894308103,"base",7338
"850",2032,92435.6921423256,"base",7338
"851",2033,106502.504465872,"base",7338
"852",2034,98120.6448109363,"base",7338
"853",2035,112165.564668145,"base",7338
"854",2036,107876.713724786,"base",7338
"855",2037,95592.0765388346,"base",7338
"856",2038,89552.8611115354,"base",7338
"857",2039,72328.9137283798,"base",7338
"858",2040,77316.3291535494,"base",7338
"859",2041,72971.1700476996,"base",7338
"860",2042,58991.8103849771,"base",7338
"861",2043,50368.3930801656,"base",7338
"862",2044,47213.1149559954,"base",7338
"863",2045,0,"base",7338
"864",2046,0,"base",7338
"865",2047,0,"base",7338
"866",2048,0,"base",7338
"867",2049,0,"base",7338
"868",2050,0,"base",7338
"869",2051,0,"base",7338
"870",2052,0,"base",7338
"871",2023,29537.8355202144,"base",9139
"872",2024,32653.8323071637,"base",9139
"873",2025,32679.1538237655,"base",9139
"874",2026,32247.2296637334,"base",9139
"875",2027,28772.2018004348,"base",9139
"876",2028,26653.7715386131,"base",9139
"877",2029,25276.1418706628,"base",9139
"878",2030,33895.0881934601,"base",9139
"879",2031,44945.2770741159,"base",9139
"880",2032,40487.9502721369,"base",9139
"881",2033,33766.8236825549,"base",9139
"882",2034,98485.2126675186,"base",9139
"883",2035,132037.794500998,"base",9139
"884",2036,114877.700047436,"base",9139
"885",2037,85615.4075856013,"base",9139
"886",2038,58243.4264062432,"base",9139
"887",2039,47826.5898999123,"base",9139
"888",2040,39863.561950667,"base",9139
"889",2041,26160.2509471602,"base",9139
"890",2042,19144.66093475,"base",9139
"891",2043,16375.5755301483,"base",9139
"892",2044,15406.5736019227,"base",9139
"893",2045,14296.1308155014,"base",9139
"894",2046,15203.2656910249,"base",9139
"895",2047,15976.4663488418,"base",9139
"896",2048,16448.8019166366,"base",9139
"897",2049,16968.1582374581,"base",9139
"898",2050,17047.478081094,"base",9139
"899",2051,17015.1445142084,"base",9139
"900",2052,16363.4302914218,"base",9139
"901",2023,25032.3663174353,"base",1817
"902",2024,27130.2392182804,"base",1817
"903",2025,28276.1313471997,"base",1817
"904",2026,27879.3503021837,"base",1817
"905",2027,30662.3175029192,"base",1817
"906",2028,33630.9605826629,"base",1817
"907",2029,33498.7895798448,"base",1817
"908",2030,39619.0917894238,"base",1817
"909",2031,50192.1783973543,"base",1817
"910",2032,51130.973766672,"base",1817
"911",2033,53423.6313373176,"base",1817
"912",2034,53897.1821089235,"base",1817
"913",2035,46311.649798438,"base",1817
"914",2036,41354.2264257327,"base",1817
"915",2037,35061.8413349953,"base",1817
"916",2038,31168.6002555729,"base",1817
"917",2039,44693.7512597972,"base",1817
"918",2040,48063.2085533909,"base",1817
"919",2041,36536.0197638375,"base",1817
"920",2042,35957.5922373409,"base",1817
"921",2043,33047.981789148,"base",1817
"922",2044,28555.8600511332,"base",1817
"923",2045,26615.3662482226,"base",1817
"924",2046,20614.5836596375,"base",1817
"925",2047,22928.2900066837,"base",1817
"926",2048,23823.8795700109,"base",1817
"927",2049,22389.9261905721,"base",1817
"928",2050,24269.3712825268,"base",1817
"929",2051,23142.7705178965,"base",1817
"930",2052,23555.444010135,"base",1817
"931",2023,14133.5374870365,"base",858
"932",2024,15160.4596273969,"base",858
"933",2025,14425.9522188945,"base",858
"934",2026,16653.3858944449,"base",858
"935",2027,18329.1368983566,"base",858
"936",2028,18795.0249760048,"base",858
"937",2029,19386.4821007201,"base",858
"938",2030,23308.7175996038,"base",858
"939",2031,37846.5932479874,"base",858
"940",2032,43216.386197306,"base",858
"941",2033,34792.7114072285,"base",858
"942",2034,28523.1122814697,"base",858
"943",2035,27592.1572084697,"base",858
"944",2036,33620.4776828326,"base",858
"945",2037,35932.9316634953,"base",858
"946",2038,30296.2004047457,"base",858
"947",2039,29371.4438347224,"base",858
"948",2040,39866.0403321285,"base",858
"949",2041,47379.8485911942,"base",858
"950",2042,38730.2117694823,"base",858
"951",2043,29787.8005686877,"base",858
"952",2044,23668.9813704843,"base",858
"953",2045,18776.7902631551,"base",858
"954",2046,16125.3380576374,"base",858
"955",2047,12035.7482157491,"base",858
"956",2048,10288.1015774408,"base",858
"957",2049,10978.3372248559,"base",858
"958",2050,11642.0099574782,"base",858
"959",2051,12940.5325591836,"base",858
"960",2052,13014.5323345246,"base",858
"961",2023,22991.6073085518,"base",2479
"962",2024,25640.6421117136,"base",2479
"963",2025,28129.5737416656,"base",2479
"964",2026,31402.6129779421,"base",2479
"965",2027,35415.84432463,"base",2479
"966",2028,38183.6305739702,"base",2479
"967",2029,45832.1399307942,"base",2479
"968",2030,47048.9701804188,"base",2479
"969",2031,51149.1456258833,"base",2479
"970",2032,214968.326368021,"base",2479
"971",2033,266601.899735417,"base",2479
"972",2034,229978.149093736,"base",2479
"973",2035,181584.072919059,"base",2479
"974",2036,131307.579532578,"base",2479
"975",2037,98174.8818191273,"base",2479
"976",2038,76107.8702812274,"base",2479
"977",2039,45541.4657723935,"base",2479
"978",2040,48828.2899483902,"base",2479
"979",2041,45700.596791679,"base",2479
"980",2042,36332.7818479078,"base",2479
"981",2043,27904.3555125079,"base",2479
"982",2044,20959.6958769296,"base",2479
"983",2045,16934.1668035493,"base",2479
"984",2046,17704.0306399764,"base",2479
"985",2047,16623.2245070291,"base",2479
"986",2048,0,"base",2479
"987",2049,0,"base",2479
"988",2050,0,"base",2479
"989",2051,0,"base",2479
"990",2052,0,"base",2479
"991",2023,21855.4103931748,"base",7995
"992",2024,25130.0723283886,"base",7995
"993",2025,25606.7731120977,"base",7995
"994",2026,34399.741545438,"base",7995
"995",2027,48301.4927404213,"base",7995
"996",2028,48910.1414052332,"base",7995
"997",2029,38868.8320696089,"base",7995
"998",2030,64856.4669129001,"base",7995
"999",2031,80697.4268092606,"base",7995
"1000",2032,93774.0323483681,"base",7995
"1001",2033,84558.367863269,"base",7995
"1002",2034,70346.4949013713,"base",7995
"1003",2035,73862.7296099132,"base",7995
"1004",2036,66830.6732275702,"base",7995
"1005",2037,51309.6737982026,"base",7995
"1006",2038,43984.3733403237,"base",7995
"1007",2039,42899.0823391319,"base",7995
"1008",2040,42175.9341029778,"base",7995
"1009",2041,37094.4163445534,"base",7995
"1010",2042,30972.4069920038,"base",7995
"1011",2043,27806.0420235718,"base",7995
"1012",2044,29031.6502181178,"base",7995
"1013",2045,29509.3533204946,"base",7995
"1014",2046,26096.0184220303,"base",7995
"1015",2047,23728.5086181032,"base",7995
"1016",2048,20037.4334920805,"base",7995
"1017",2049,17402.4839367744,"base",7995
"1018",2050,14661.8398393491,"base",7995
"1019",2051,13827.8192401997,"base",7995
"1020",2052,19588.4889869625,"base",7995
"1021",2023,27395.8963272805,"base",1821
"1022",2024,34711.9641335877,"base",1821
"1023",2025,37515.2865050173,"base",1821
"1024",2026,41294.6703438225,"base",1821
"1025",2027,45664.4836825809,"base",1821
"1026",2028,118374.217524773,"base",1821
"1027",2029,155304.319725332,"base",1821
"1028",2030,142957.135677483,"base",1821
"1029",2031,138472.765951344,"base",1821
"1030",2032,130352.179955622,"base",1821
"1031",2033,115284.237192426,"base",1821
"1032",2034,108996.643652517,"base",1821
"1033",2035,99171.7090905624,"base",1821
"1034",2036,89364.87428045,"base",1821
"1035",2037,79152.7801545899,"base",1821
"1036",2038,78519.9497204716,"base",1821
"1037",2039,86129.100858563,"base",1821
"1038",2040,89080.8425968578,"base",1821
"1039",2041,94907.7105992024,"base",1821
"1040",2042,89659.9377255008,"base",1821
"1041",2043,96828.0852363434,"base",1821
"1042",2044,97842.0372558927,"base",1821
"1043",2045,89819.5294995467,"base",1821
"1044",2046,80747.674633778,"base",1821
"1045",2047,67029.1487392653,"base",1821
"1046",2048,54794.9112533696,"base",1821
"1047",2049,46547.306095979,"base",1821
"1048",2050,37940.9770629208,"base",1821
"1049",2051,31383.51177115,"base",1821
"1050",2052,26238.2487976406,"base",1821
"1051",2023,16393.2076688349,"base",5377
"1052",2024,20548.2473126095,"base",5377
"1053",2025,23127.0003833593,"base",5377
"1054",2026,25034.55461147,"base",5377
"1055",2027,29274.9420149164,"base",5377
"1056",2028,49943.990534435,"base",5377
"1057",2029,56703.4119085547,"base",5377
"1058",2030,56712.2332816436,"base",5377
"1059",2031,54144.5544897726,"base",5377
"1060",2032,46800.0374428419,"base",5377
"1061",2033,42020.4175008038,"base",5377
"1062",2034,109845.144946664,"base",5377
"1063",2035,148706.992824434,"base",5377
"1064",2036,158098.298741741,"base",5377
"1065",2037,147708.51465402,"base",5377
"1066",2038,125665.917358404,"base",5377
"1067",2039,112204.117677399,"base",5377
"1068",2040,97645.7019844034,"base",5377
"1069",2041,59480.6385912791,"base",5377
"1070",2042,40856.0451219259,"base",5377
"1071",2043,30650.6025537418,"base",5377
"1072",2044,31928.7193636937,"base",5377
"1073",2045,29442.4153980924,"base",5377
"1074",2046,23631.6938624221,"base",5377
"1075",2047,21219.9663108606,"base",5377
"1076",2048,20485.6548743327,"base",5377
"1077",2049,21027.7691312697,"base",5377
"1078",2050,20716.5055826476,"base",5377
"1079",2051,17542.3137259379,"base",5377
"1080",2052,19525.2490072461,"base",5377
"1081",2023,20742.8866240233,"base",9994
"1082",2024,21685.122842488,"base",9994
"1083",2025,20873.3831950974,"base",9994
"1084",2026,44471.2413589562,"base",9994
"1085",2027,56973.4635626856,"base",9994
"1086",2028,45051.4217235033,"base",9994
"1087",2029,32176.9065259675,"base",9994
"1088",2030,29572.7549704307,"base",9994
"1089",2031,42498.1890389008,"base",9994
"1090",2032,45269.7653027392,"base",9994
"1091",2033,48826.9241342807,"base",9994
"1092",2034,52275.1686710944,"base",9994
"1093",2035,41858.4648149093,"base",9994
"1094",2036,34527.5300477523,"base",9994
"1095",2037,27280.7156677764,"base",9994
"1096",2038,20740.7462245515,"base",9994
"1097",2039,17388.8977569565,"base",9994
"1098",2040,14873.9167732496,"base",9994
"1099",2041,23536.8746341091,"base",9994
"1100",2042,26454.5606352314,"base",9994
"1101",2043,25118.3621691514,"base",9994
"1102",2044,26508.700153299,"base",9994
"1103",2045,25378.9948282871,"base",9994
"1104",2046,26045.3164094564,"base",9994
"1105",2047,25599.903851295,"base",9994
"1106",2048,0,"base",9994
"1107",2049,0,"base",9994
"1108",2050,0,"base",9994
"1109",2051,0,"base",9994
"1110",2052,0,"base",9994
"1111",2023,20631.3418347125,"base",5357
"1112",2024,22222.4763863357,"base",5357
"1113",2025,23311.759806005,"base",5357
"1114",2026,112859.742489182,"base",5357
"1115",2027,214867.801020983,"base",5357
"1116",2028,198156.645600916,"base",5357
"1117",2029,149391.729751959,"base",5357
"1118",2030,147712.076326769,"base",5357
"1119",2031,151178.124490949,"base",5357
"1120",2032,133773.201550677,"base",5357
"1121",2033,111525.859828908,"base",5357
"1122",2034,114917.023348742,"base",5357
"1123",2035,100124.087402397,"base",5357
"1124",2036,80723.0203264423,"base",5357
"1125",2037,74072.1947348712,"base",5357
"1126",2038,60056.9627376662,"base",5357
"1127",2039,46235.1574498382,"base",5357
"1128",2040,42656.8374267884,"base",5357
"1129",2041,68170.3844409033,"base",5357
"1130",2042,75837.4607412081,"base",5357
"1131",2043,60601.6478917268,"base",5357
"1132",2044,44849.9680429942,"base",5357
"1133",2045,31361.2603323179,"base",5357
"1134",2046,33708.9001443416,"base",5357
"1135",2047,33574.5554589115,"base",5357
"1136",2048,35662.2942537951,"base",5357
"1137",2049,39562.5510298276,"base",5357
"1138",2050,29540.9804767077,"base",5357
"1139",2051,33517.4046267093,"base",5357
"1140",2052,34788.6739459457,"base",5357
"1141",2023,14671.4600734966,"base",7175
"1142",2024,18354.8868082997,"base",7175
"1143",2025,20291.0530069424,"base",7175
"1144",2026,23517.5925063794,"base",7175
