"","year","biomass","control.rule","sim"
"712",2044,26951.3364633446,"base",1520
"713",2045,23850.2422116012,"base",1520
"714",2046,23569.9841689908,"base",1520
"715",2047,19908.348516429,"base",1520
"716",2048,15478.2119916477,"base",1520
"717",2049,12117.9645155394,"base",1520
"718",2050,10058.3465509129,"base",1520
"719",2051,8640.31122635839,"base",1520
"720",2052,11095.5554096067,"base",1520
"721",2023,21331.714552357,"base",1820
"722",2024,25695.7538455237,"base",1820
"723",2025,25650.065428853,"base",1820
"724",2026,29539.6758661162,"base",1820
"725",2027,33838.7370245928,"base",1820
"726",2028,33933.0978902655,"base",1820
"727",2029,28527.713508409,"base",1820
"728",2030,22330.5204277489,"base",1820
"729",2031,25874.1761200179,"base",1820
"730",2032,29831.1612717314,"base",1820
"731",2033,41606.5252428173,"base",1820
"732",2034,43601.1784771028,"base",1820
"733",2035,40711.1961206862,"base",1820
"734",2036,39925.3118421004,"base",1820
"735",2037,54449.2620466778,"base",1820
"736",2038,52884.4459967979,"base",1820
"737",2039,65489.1380628047,"base",1820
"738",2040,60114.8869191875,"base",1820
"739",2041,52959.2477365941,"base",1820
"740",2042,45021.3573767328,"base",1820
"741",2043,34338.1475975317,"base",1820
"742",2044,23900.5760497321,"base",1820
"743",2045,19467.1203407686,"base",1820
"744",2046,13793.5220582828,"base",1820
"745",2047,19209.1404406713,"base",1820
"746",2048,23662.2634802306,"base",1820
"747",2049,22309.760104637,"base",1820
"748",2050,21141.1865377726,"base",1820
"749",2051,21496.6029224735,"base",1820
"750",2052,20871.2411220629,"base",1820
"751",2023,25719.507617635,"base",6294
"752",2024,25865.7798010914,"base",6294
"753",2025,24064.9571381472,"base",6294
"754",2026,24956.5291149978,"base",6294
"755",2027,23655.9937111353,"base",6294
"756",2028,19800.8893625512,"base",6294
"757",2029,15697.4889755951,"base",6294
"758",2030,21219.0422959717,"base",6294
"759",2031,22309.5009578548,"base",6294
"760",2032,21156.0984398368,"base",6294
"761",2033,81406.5754406893,"base",6294
"762",2034,109126.59732394,"base",6294
"763",2035,107904.271509661,"base",6294
"764",2036,91010.1853263188,"base",6294
"765",2037,65822.507969547,"base",6294
"766",2038,44667.3767068003,"base",6294
"767",2039,36093.49301622,"base",6294
"768",2040,28275.3862403148,"base",6294
"769",2041,37250.3234866504,"base",6294
"770",2042,36609.4160716296,"base",6294
"771",2043,29334.9957482253,"base",6294
"772",2044,24378.4448748668,"base",6294
"773",2045,19934.0894238861,"base",6294
"774",2046,15983.9630027275,"base",6294
"775",2047,12116.1096945113,"base",6294
"776",2048,7801.13178171454,"base",6294
"777",2049,6876.22473107867,"base",6294
"778",2050,6583.91699575698,"base",6294
"779",2051,14899.0034741091,"base",6294
"780",2052,17620.405863399,"base",6294
"781",2023,28341.2748741388,"base",2971
"782",2024,35395.2729212588,"base",2971
"783",2025,37542.8449516285,"base",2971
"784",2026,45605.3420289435,"base",2971
"785",2027,57924.9497258308,"base",2971
"786",2028,78055.4040101612,"base",2971
"787",2029,100333.208452562,"base",2971
"788",2030,114607.335878287,"base",2971
"789",2031,111753.520848215,"base",2971
"790",2032,96861.1322134271,"base",2971
"791",2033,79648.2402706681,"base",2971
"792",2034,63091.4543744064,"base",2971
"793",2035,45915.829846705,"base",2971
"794",2036,29359.6536501834,"base",2971
"795",2037,18711.0287585452,"base",2971
"796",2038,106441.170969966,"base",2971
"797",2039,227237.276879484,"base",2971
"798",2040,251840.939845724,"base",2971
"799",2041,230963.909551133,"base",2971
"800",2042,189438.545393905,"base",2971
"801",2043,155598.671890148,"base",2971
"802",2044,128971.592416945,"base",2971
"803",2045,78491.7754403984,"base",2971
"804",2046,39933.8383649937,"base",2971
"805",2047,27105.932617237,"base",2971
"806",2048,24098.1714816814,"base",2971
"807",2049,22857.0673669161,"base",2971
"808",2050,22239.4153927849,"base",2971
"809",2051,21493.2160578591,"base",2971
"810",2052,19490.1631408191,"base",2971
"811",2023,23356.2572911738,"base",4256
"812",2024,19628.8652341778,"base",4256
"813",2025,15290.4637770503,"base",4256
"814",2026,13883.384361033,"base",4256
"815",2027,18900.3694949214,"base",4256
"816",2028,18124.9551283214,"base",4256
"817",2029,29515.2177514068,"base",4256
"818",2030,38754.5389497316,"base",4256
"819",2031,60924.4586595482,"base",4256
"820",2032,88458.1978846701,"base",4256
"821",2033,67596.7077311367,"base",4256
"822",2034,57168.4113208279,"base",4256
"823",2035,48656.0769559033,"base",4256
"824",2036,49900.627689462,"base",4256
"825",2037,52087.9112877619,"base",4256
"826",2038,37563.6936860416,"base",4256
"827",2039,28574.4599744144,"base",4256
"828",2040,37527.2635264149,"base",4256
"829",2041,37325.6848873762,"base",4256
"830",2042,27161.9977540558,"base",4256
"831",2043,21442.6934490233,"base",4256
"832",2044,17819.8105002447,"base",4256
"833",2045,13425.2012157602,"base",4256
"834",2046,9876.7373584768,"base",4256
"835",2047,41841.4351182545,"base",4256
"836",2048,52356.4855936585,"base",4256
"837",2049,36597.5719578895,"base",4256
"838",2050,27178.0449819822,"base",4256
"839",2051,18129.881174074,"base",4256
"840",2052,18876.1551124707,"base",4256
"841",2023,17049.537312565,"base",7855
"842",2024,18667.0142965356,"base",7855
"843",2025,18333.8271728946,"base",7855
"844",2026,24519.5347120492,"base",7855
"845",2027,26360.8995451774,"base",7855
"846",2028,23421.3858474273,"base",7855
"847",2029,20589.9563660622,"base",7855
"848",2030,21442.6293859893,"base",7855
"849",2031,24330.7621429919,"base",7855
"850",2032,36439.3207917743,"base",7855
"851",2033,37742.5486745765,"base",7855
"852",2034,45912.2445665972,"base",7855
"853",2035,58054.0237116265,"base",7855
"854",2036,51352.0989664272,"base",7855
"855",2037,87812.4709479477,"base",7855
"856",2038,97603.7460139085,"base",7855
"857",2039,79805.770219322,"base",7855
"858",2040,61530.780477754,"base",7855
"859",2041,43410.9792038554,"base",7855
"860",2042,32081.9178681316,"base",7855
"861",2043,28419.6079200927,"base",7855
"862",2044,19438.009493566,"base",7855
"863",2045,15593.2602751418,"base",7855
"864",2046,13819.2097231598,"base",7855
"865",2047,11582.2247757111,"base",7855
"866",2048,10572.368526529,"base",7855
"867",2049,15005.2113009942,"base",7855
"868",2050,15614.4214042646,"base",7855
"869",2051,15188.7599440579,"base",7855
"870",2052,13220.5152699268,"base",7855
"871",2023,21445.5237458282,"base",8883
"872",2024,23136.4461314058,"base",8883
"873",2025,23430.3065137026,"base",8883
"874",2026,23295.6449822067,"base",8883
"875",2027,54615.1988574308,"base",8883
"876",2028,74130.8535201476,"base",8883
"877",2029,69076.2565007886,"base",8883
"878",2030,57497.0769642424,"base",8883
"879",2031,54900.3747772307,"base",8883
"880",2032,50080.357676853,"base",8883
"881",2033,93290.2150166323,"base",8883
"882",2034,100311.640557291,"base",8883
"883",2035,112019.048534803,"base",8883
"884",2036,102586.136132627,"base",8883
"885",2037,77731.3022083556,"base",8883
"886",2038,77132.7587514423,"base",8883
"887",2039,72533.5708008611,"base",8883
"888",2040,70448.9588529317,"base",8883
"889",2041,62240.8854734045,"base",8883
"890",2042,43293.3268020941,"base",8883
"891",2043,33244.6330892031,"base",8883
"892",2044,28226.199299781,"base",8883
"893",2045,23131.1751903067,"base",8883
"894",2046,25259.0447239022,"base",8883
"895",2047,59092.5904785913,"base",8883
"896",2048,73203.3698212909,"base",8883
"897",2049,56207.6131165143,"base",8883
"898",2050,42717.0064824429,"base",8883
"899",2051,32455.0564524997,"base",8883
"900",2052,30582.9133224443,"base",8883
"901",2023,21062.9553462463,"base",8225
"902",2024,19634.725777905,"base",8225
"903",2025,19641.8117636816,"base",8225
"904",2026,27946.9790545105,"base",8225
"905",2027,34638.7709586388,"base",8225
"906",2028,31269.0807177705,"base",8225
"907",2029,32979.1441857666,"base",8225
"908",2030,33015.8168662483,"base",8225
"909",2031,61557.0601625793,"base",8225
"910",2032,76447.4668068891,"base",8225
"911",2033,57083.1840820513,"base",8225
"912",2034,68850.1438110196,"base",8225
"913",2035,74162.761285217,"base",8225
"914",2036,51740.043709192,"base",8225
"915",2037,35124.3114675807,"base",8225
"916",2038,35046.7250685288,"base",8225
"917",2039,33752.2184620551,"base",8225
"918",2040,30504.0248892273,"base",8225
"919",2041,26472.7396346013,"base",8225
"920",2042,35038.4746079147,"base",8225
"921",2043,37782.2709898628,"base",8225
"922",2044,29772.0636180876,"base",8225
"923",2045,24837.6742163767,"base",8225
"924",2046,20774.4019504692,"base",8225
"925",2047,16888.7219501981,"base",8225
"926",2048,13975.3075250627,"base",8225
"927",2049,9929.02951267289,"base",8225
"928",2050,9715.30482048098,"base",8225
"929",2051,10803.1603490589,"base",8225
"930",2052,9692.47470036289,"base",8225
"931",2023,24130.5563037569,"base",4319
"932",2024,24323.346788775,"base",4319
"933",2025,22106.9782658721,"base",4319
"934",2026,22916.3522864314,"base",4319
"935",2027,213731.027089802,"base",4319
"936",2028,294266.639808592,"base",4319
"937",2029,217624.821052034,"base",4319
"938",2030,156468.412851896,"base",4319
"939",2031,119912.80047894,"base",4319
"940",2032,98850.1200256745,"base",4319
"941",2033,97616.5488563043,"base",4319
"942",2034,87483.8916282953,"base",4319
"943",2035,71436.608027657,"base",4319
"944",2036,51521.1695953462,"base",4319
"945",2037,422279.19234414,"base",4319
"946",2038,511720.947524165,"base",4319
"947",2039,441609.892487348,"base",4319
"948",2040,379018.532193524,"base",4319
"949",2041,277945.425269726,"base",4319
"950",2042,191133.281778643,"base",4319
"951",2043,126845.087202613,"base",4319
"952",2044,67114.5053102441,"base",4319
"953",2045,40500.4928187443,"base",4319
"954",2046,0,"base",4319
"955",2047,0,"base",4319
"956",2048,0,"base",4319
"957",2049,0,"base",4319
"958",2050,0,"base",4319
"959",2051,0,"base",4319
"960",2052,0,"base",4319
"961",2023,17016.5614169095,"base",7803
"962",2024,20529.6296755448,"base",7803
"963",2025,22886.2058973758,"base",7803
"964",2026,26453.8974833876,"base",7803
"965",2027,33129.4439642497,"base",7803
"966",2028,94112.6337721251,"base",7803
"967",2029,141019.964460823,"base",7803
"968",2030,136964.974202517,"base",7803
"969",2031,130664.713965895,"base",7803
"970",2032,122303.228602456,"base",7803
"971",2033,127649.035058568,"base",7803
"972",2034,123848.143860704,"base",7803
"973",2035,99932.7180675445,"base",7803
"974",2036,81695.8463150166,"base",7803
"975",2037,73074.9549305232,"base",7803
"976",2038,67146.4146530626,"base",7803
"977",2039,84151.5779359681,"base",7803
"978",2040,97634.5370590374,"base",7803
"979",2041,91563.2062338093,"base",7803
"980",2042,83035.6113485391,"base",7803
"981",2043,70540.2236538202,"base",7803
"982",2044,58084.3065808153,"base",7803
"983",2045,52543.9037466592,"base",7803
"984",2046,69842.1926815339,"base",7803
"985",2047,94268.9015577583,"base",7803
"986",2048,95223.5962790953,"base",7803
"987",2049,82802.333972941,"base",7803
"988",2050,69346.7611407478,"base",7803
"989",2051,66875.9946762043,"base",7803
"990",2052,64187.8542791411,"base",7803
"991",2023,18881.6563576379,"base",4273
"992",2024,21115.3226366524,"base",4273
"993",2025,21425.4867105527,"base",4273
"994",2026,20821.0463371518,"base",4273
"995",2027,30563.8981118337,"base",4273
"996",2028,39088.2629521348,"base",4273
"997",2029,45707.7341232129,"base",4273
"998",2030,47204.2152207327,"base",4273
"999",2031,39089.3373096054,"base",4273
"1000",2032,29981.392503313,"base",4273
"1001",2033,26221.6750364761,"base",4273
"1002",2034,25468.141565092,"base",4273
"1003",2035,25330.5688022783,"base",4273
"1004",2036,24526.8395572943,"base",4273
"1005",2037,25079.8725290043,"base",4273
"1006",2038,30739.2438240384,"base",4273
"1007",2039,32184.7161487931,"base",4273
"1008",2040,32124.7190808134,"base",4273
"1009",2041,37007.3518539047,"base",4273
"1010",2042,33868.800354238,"base",4273
"1011",2043,29531.9520923974,"base",4273
"1012",2044,26158.8720711951,"base",4273
"1013",2045,20828.5206637905,"base",4273
"1014",2046,18189.769293018,"base",4273
"1015",2047,15406.502109024,"base",4273
"1016",2048,18235.0790846841,"base",4273
"1017",2049,21502.4663188778,"base",4273
"1018",2050,20583.4792583518,"base",4273
"1019",2051,18775.87236825,"base",4273
"1020",2052,17577.1241952791,"base",4273
"1021",2023,21937.0054266597,"base",5156
"1022",2024,21729.3013719818,"base",5156
"1023",2025,20254.5276867752,"base",5156
"1024",2026,33489.0523558194,"base",5156
"1025",2027,38512.7834274272,"base",5156
"1026",2028,29211.2313617291,"base",5156
"1027",2029,23046.5057174134,"base",5156
"1028",2030,18823.991894502,"base",5156
"1029",2031,15620.8596784379,"base",5156
"1030",2032,13453.1093844996,"base",5156
"1031",2033,37732.8730642095,"base",5156
"1032",2034,50212.3878646848,"base",5156
"1033",2035,45019.1752359537,"base",5156
"1034",2036,38857.9287591972,"base",5156
"1035",2037,32361.169295739,"base",5156
"1036",2038,28281.310378701,"base",5156
"1037",2039,24210.8039639457,"base",5156
"1038",2040,18540.2447169108,"base",5156
"1039",2041,17049.2595753438,"base",5156
"1040",2042,17707.9469487879,"base",5156
"1041",2043,16386.5465656692,"base",5156
"1042",2044,14776.922067157,"base",5156
"1043",2045,12399.9025571516,"base",5156
"1044",2046,10133.1513639544,"base",5156
"1045",2047,13319.3243372329,"base",5156
"1046",2048,16762.2674290118,"base",5156
"1047",2049,16335.67954303,"base",5156
"1048",2050,13799.2815327141,"base",5156
"1049",2051,12015.3211301034,"base",5156
"1050",2052,14333.8355880559,"base",5156
"1051",2023,15274.8060259323,"base",3929
"1052",2024,17291.3775294661,"base",3929
"1053",2025,18491.4542440624,"base",3929
"1054",2026,18886.5113705914,"base",3929
"1055",2027,18171.1178216578,"base",3929
"1056",2028,19928.2301912622,"base",3929
"1057",2029,22450.5290029338,"base",3929
"1058",2030,25140.4925001067,"base",3929
"1059",2031,25124.5254226321,"base",3929
"1060",2032,23048.5081414557,"base",3929
"1061",2033,21951.3854614399,"base",3929
"1062",2034,20987.4627528011,"base",3929
"1063",2035,157904.955390801,"base",3929
"1064",2036,218376.611161276,"base",3929
"1065",2037,197337.438545226,"base",3929
"1066",2038,152339.878216771,"base",3929
"1067",2039,123476.458310684,"base",3929
"1068",2040,96657.4632985666,"base",3929
"1069",2041,79610.8906413722,"base",3929
"1070",2042,43312.2050669429,"base",3929
"1071",2043,30039.3332321336,"base",3929
"1072",2044,25670.5354677623,"base",3929
"1073",2045,23441.5006533902,"base",3929
"1074",2046,18644.1525578275,"base",3929
"1075",2047,16881.1880759457,"base",3929
"1076",2048,14083.6089820416,"base",3929
"1077",2049,12123.1314018387,"base",3929
"1078",2050,12080.3770976807,"base",3929
"1079",2051,14749.1075685513,"base",3929
"1080",2052,15379.0079163438,"base",3929
"1081",2023,15818.3803874316,"base",6995
"1082",2024,15961.2525570599,"base",6995
"1083",2025,14827.127596932,"base",6995
"1084",2026,24153.6209753495,"base",6995
"1085",2027,47192.4527795861,"base",6995
"1086",2028,49493.487905799,"base",6995
"1087",2029,37612.5926525817,"base",6995
"1088",2030,31116.1195919653,"base",6995
"1089",2031,28658.5849508154,"base",6995
"1090",2032,26828.8651489656,"base",6995
"1091",2033,27241.6102948366,"base",6995
"1092",2034,31036.7853104124,"base",6995
"1093",2035,61345.063000707,"base",6995
"1094",2036,75296.9757977309,"base",6995
"1095",2037,59338.7338651793,"base",6995
"1096",2038,44879.1468514593,"base",6995
"1097",2039,34872.7655428519,"base",6995
"1098",2040,29321.5839731648,"base",6995
"1099",2041,30511.9858374185,"base",6995
"1100",2042,25118.0839071114,"base",6995
"1101",2043,21202.6863566552,"base",6995
"1102",2044,18112.9960756115,"base",6995
"1103",2045,19170.6003215374,"base",6995
"1104",2046,18914.2871092888,"base",6995
"1105",2047,18205.1377251932,"base",6995
"1106",2048,16279.8858143147,"base",6995
"1107",2049,14319.5736549076,"base",6995
"1108",2050,12714.9828983147,"base",6995
"1109",2051,15893.7128411243,"base",6995
"1110",2052,15212.2508814973,"base",6995
"1111",2023,19357.7521683703,"base",7718
"1112",2024,18372.7476376945,"base",7718
"1113",2025,16325.1888131386,"base",7718
"1114",2026,14003.0819559453,"base",7718
"1115",2027,12385.4286769444,"base",7718
"1116",2028,10386.9650794469,"base",7718
"1117",2029,15925.4025994568,"base",7718
"1118",2030,25035.1909498829,"base",7718
"1119",2031,25716.5796558778,"base",7718
"1120",2032,29496.2406499218,"base",7718
"1121",2033,30938.3497209232,"base",7718
"1122",2034,25841.9014328782,"base",7718
"1123",2035,20803.0786006558,"base",7718
"1124",2036,28990.0015052003,"base",7718
"1125",2037,161789.549099817,"base",7718
"1126",2038,211655.485317209,"base",7718
"1127",2039,152290.275338532,"base",7718
"1128",2040,101064.317846967,"base",7718
"1129",2041,62935.7234521979,"base",7718
"1130",2042,42236.5794846179,"base",7718
"1131",2043,29569.1968255642,"base",7718
"1132",2044,16027.8521729691,"base",7718
"1133",2045,12545.6866577415,"base",7718
"1134",2046,10352.9750967794,"base",7718
"1135",2047,9032.45668422673,"base",7718
"1136",2048,7323.84024882965,"base",7718
"1137",2049,6036.05622407079,"base",7718
"1138",2050,7065.13710553381,"base",7718
